-5.0787,-2.5037,0.80608,17.847,0,144.45
-1.788,0,0,0,0,-0
-4.6699,-2.9098,1.0274,19.449,0,136.68
-1.792,0,0,0,0,-0
-4.2482,-3.1746,1.2648,21.724,0,129.83
-1.796,0,0,0,0,-0
-3.8385,-3.3105,1.5089,24.506,0,123.85
-1.8,0,0,0,0,-0
-3.457,-3.3292,1.7585,27.844,0,118.67
-1.6,0,0,0,0,-0
-1.2122,0.055451,-0.017892,17.885,0,-17.319
-1.604,0,0,0,0,-0
-1.3077,0.0045707,-0.0038675,40.239,0,-3.7481
-1.608,0,0,0,0,-0
-1.3913,-0.061965,0.022114,19.642,0,83.301
-1.612,0,0,0,0,-0
-1.4873,-0.12458,0.031934,14.378,0,124.47
-1.616,0,0,0,0,-0
-1.6064,-0.14834,0.012337,4.7546,0,144.33
-1.62,0,0,0,0,-0
-1.7369,-0.09999,-0.020783,-11.743,0,163.19
-1.624,0,0,0,0,-0
-1.8462,0.045279,-0.020819,24.694,0,-173.65
-1.628,0,0,0,0,-0
-1.955,-0.055599,-0.027825,-26.588,0,173.63
-1.632,0,0,0,0,-0
-2.0493,0.15057,-0.0048099,1.8298,0,-166.97
-1.636,0,0,0,0,-0
-2.1764,0.040071,-0.034101,40.401,0,-176.14
-1.64,0,0,0,0,-0
-2.2573,-0.21778,0.0056012,1.4734,0,165.77
-1.644,0,0,0,0,-0
-2.3937,-0.053291,-0.035372,-33.577,0,176.33
-1.648,0,0,0,0,-0
-2.4741,0.26956,0.0074226,-1.5774,0,-165.93
-1.652,0,0,0,0,-0
-2.6173,0.072266,-0.0405,29.27,0,-176.12
-1.656,0,0,0,0,-0
-2.6945,-0.28939,0.0014551,0.28811,0,167.42
-1.66,0,0,0,0,-0
-2.8378,-0.023476,-0.046936,26.575,-177.92,0
-1.664,0,0,0,0,-0
-2.91,-0.049716,0.3617,-7.8269,166.43,0
-1.668,0,0,0,0,-0
-3.0627,-0.054158,-0.1029,27.76,-176.01,0
-1.672,0,0,0,0,-0
-3.1429,-0.084709,0.37249,-12.813,167.66,0
-1.676,0,0,0,0,-0
-3.2891,-0.084628,-0.16553,27.08,-174.4,0
-1.68,0,0,0,0,-0
-3.3793,-0.11625,0.37636,-17.167,168.76,0
-1.684,0,0,0,0,-0
-3.517,-0.10634,-0.23657,24.206,-173.03,0
-1.688,0,0,0,0,-0
-3.6199,-0.13519,0.37127,-20.01,169.92,0
-1.692,0,0,0,0,-0
-3.7459,-0.11196,-0.31787,19.405,-171.84,0
-1.696,0,0,0,0,-0
-3.8647,-0.13436,0.35535,-20.714,171.25,0
-1.7,0,0,0,0,-0
-3.9748,-0.097207,-0.41085,13.312,-170.7,0
-1.704,0,0,0,0,-0
-4.1126,-0.11022,0.32722,-18.617,172.76,0
-1.708,0,0,0,0,-0
-4.202,-0.063646,-0.51629,7.0282,-169.5,0
-1.712,0,0,0,0,-0
-4.3617,-0.066059,0.28593,-13.01,174.36,0
-1.716,0,0,0,0,-0
-4.4252,-0.023305,-0.63492,2.1023,-168.16,0
-1.72,0,0,0,0,-0
-4.61,-0.016587,0.23023,-4.121,175.9,0
-1.724,0,0,0,0,-0
-4.6426,-0.00011786,-0.76824,0.0087909,-166.69,0
97e-008,-0.00028957,-3.0458e-005,-6.005,0,0.011925
0,0,0,0,0,-0
-1.2295e-007,-0.00058332,-6.1522e-005,-6.0211,0,0.024023
0,0,0,0,0,-0
-4.9917e-007,-0.0011753,-0.00012463,-6.0537,0,0.048403
0,0,0,0,0,-0
-2.0271e-006,-0.002368,-0.00025386,-6.1192,0,0.09754
0,0,0,0,0,-0
-8.2307e-006,-0.0047705,-0.00052252,-6.2512,0,0.19655
0,0,0,0,0,-0
-3.3392e-005,-0.0096037,-0.0010969,-6.5164,0,0.39589
0,0,0,0,0,-0
-0.00013514,-0.019299,-0.0023857,-7.0477,0,0.79643
0,0,0,0,0,-0
-0.00054368,-0.038611,-0.0054976,-8.1042,0,1.5975
0,0,0,0,0,-0
-503.35,24.385,4.3671,-10.154,0,-177.19
0,0,0,0,0,-0
-5.0169,0.082969,-0.52834,-8.9254,-171.6,0
0,0,0,0,0,-0
-4.9784,0.081103,-0.51151,-9.0102,-171.78,0
0,0,0,0,0,-0
2.2204e-016,-1.6653e-016,-1.1102e-016,-33.693,0,0
0,0,0,0,0,-0
0,-5.2736e-016,2.2204e-016,22.835,0,0
0,0,0,0,0,-0
2.2204e-016,-8.3267e-016,-1.1102e-016,-7.5952,0,0
0,0,0,0,0,-0
2.2204e-016,-1.9151e-015,0,0,0,0
0,0,0,0,0,-0
2.2204e-016,-3.636e-015,0,0,0,0
0,0,0,0,0,-0
0,-7.494e-015,-3.3307e-016,-2.545,0,0
0,0,0,0,0,-0
0,-1.4849e-014,-1.2212e-015,-4.7019,0,0
0,0,0,0,0,-0
2.2204e-016,-2.9643e-014,-3.1086e-015,-5.9871,0,0
0,0,0,0,0,-0
2.2204e-016,-5.9563e-014,-6.1062e-015,-5.8537,0,0
0,0,0,0,0,-0
-2.2204e-016,-1.1935e-013,-1.2323e-014,-5.8957,0,0
0,0,0,0,0,-0
2.2204e-016,-2.3909e-013,-2.498e-014,-5.9651,0,0
0,0,0,0,0,-0
0,-4.7884e-013,-5.0071e-014,-5.97,0,0
0,0,0,0,0,-0
0,-9.5957e-013,-1.007e-013,-5.9912,0,0
0,0,0,0,0,-0
0,-1.9228e-012,-2.0162e-013,-5.9865,0,0
0,0,0,0,0,-0
2.2204e-016,-3.8535e-012,-4.0423e-013,-5.9889,0,0
0,0,0,0,0,-0
-2.2204e-016,-7.724e-012,-8.1024e-013,-5.9888,0,0
0,0,0,0,0,-0
0,-1.5484e-011,-1.6245e-012,-5.9895,0,0
0,0,0,0,0,-0
2.2204e-016,-3.1045e-011,-3.257e-012,-5.9894,0,0
0,0,0,0,0,-0
0,-6.2254e-011,-6.5303e-012,-5.9887,0,0
0,0,0,0,0,-0
0,-1.2485e-010,-1.3098e-011,-5.989,0,0
0,0,0,0,0,-0
-2.2204e-016,-2.5044e-010,-2.6272e-011,-5.989,0,0
0,0,0,0,0,-0
0,-5.0243e-010,-5.2707e-011,-5.9891,0,0
0,0,0,0,0,-0
-2.2204e-016,-1.0081e-009,-1.0576e-010,-5.989,0,0
0,0,0,0,0,-0
2.2204e-016,-2.0232e-009,-2.1224e-010,-5.989,0,0
0,0,0,0,0,-0
2.2204e-016,-4.0608e-009,-4.2599e-010,-5.989,0,0
0,0,0,0,0,-0
-2.2204e-016,-8.1522e-009,-8.5519e-010,-5.989,0,0
0,0,0,0,0,-0
0,-1.6369e-008,-1.7171e-009,-5.989,0,8.5384e-007
0,0,0,0,0,-0
-2.2204e-016,-3.2872e-008,-3.4484e-009,-5.989,0,1.4789e-006
0,0,0,0,0,-0
-1.3323e-015,-6.6028e-008,-6.9265e-009,-5.989,0,2.7001e-006
0,0,0,0,0,-0
-6.2172e-015,-1.3265e-007,-1.3915e-008,-5.989,0,5.4672e-006
0,0,0,0,0,-0
-2.5979e-014,-2.6655e-007,-2.7962e-008,-5.989,0,1.1001e-005
0,0,0,0,0,-0
-1.0347e-013,-5.3571e-007,-5.6198e-008,-5.9891,0,2.2068e-005
0,0,0,0,0,-0
-4.19e-013,-1.0769e-006,-1.1297e-007,-5.9891,0,4.4342e-005
0,0,0,0,0,-0
-1.6942e-012,-2.1653e-006,-2.2715e-007,-5.9891,0,8.9168e-005
0,0,0,0,0,-0
-6.8519e-012,-4.3547e-006,-4.5684e-007,-5.9893,0,0.00017933
0,0,0,0,0,-0
-2.7725e-011,-8.7598e-006,-9.1901e-007,-5.9895,0,0.00036073
0,0,0,0,0,-0
-1.1224e-010,-1.7625e-005,-1.8492e-006,-5.99,0,0.00072581
0,0,0,0,0,-0
-4.5461e-010,-3.5471e-005,-3.7223e-006,-5.991,0,0.0014607
0,0,0,0,0,-0
-1.8422e-009,-7.1405e-005,-7.4956e-006,-5.993,0,0.0029405
0,0,0,0,0,-0
-7.4691e-009,-0.00014378,-1.5103e-005,-5.997,0,0.0059208
0,0,0,0,0,-0
-3.0297e-008,-0.00028957,-3.0458e-005,-6.005,0,0.011925
0,0,0,0,0,-0
-1.2295e-007,-0.00058332,-6.1522e-005,-6.0211,0,0.024023
0,0,0,0,0,-0
-4.9917e-007,-0.0011753,-0.00012463,-6.0537,0,0.048403
0,0,0,0,0,-0
-2.0271e-006,-0.002368,-0.00025386,-6.1192,0,0.09754
0,0,0,0,0,-0
-8.2307e-006,-0.0047705,-0.00052252,-6.2512,0,0.19655
0,0,0,0,0,-0
-3.3392e-005,-0.0096037,-0.0010969,-6.5164,0,0.39589
0,0,0,0,0,-0
-0.00013514,-0.019299,-0.0023857,-7.0477,0,0.79643
0,0,0,0,0,-0
-0.00054368,-0.038611,-0.0054976,-8.1042,0,1.5975
0,0,0,0,0,-0
0,0,0,0,0,-0
2.2204e-016,-1.6653e-016,-1.1102e-016,-33.693,0,0
0,0,0,0,0,-0
0,-5.2736e-016,2.2204e-016,22.835,0,0
0,0,0,0,0,-0
2.2204e-016,-8.3267e-016,-1.1102e-016,-7.5952,0,0
0,0,0,0,0,-0
2.2204e-016,-1.9151e-015,0,0,0,0
0,0,0,0,0,-0
2.2204e-016,-3.636e-015,0,0,0,0
0,0,0,0,0,-0
0,-7.494e-015,-3.3307e-016,-2.545,0,0
0,0,0,0,0,-0
0,-1.4849e-014,-1.2212e-015,-4.7019,0,0
0,0,0,0,0,-0
2.2204e-016,-2.9643e-014,-3.1086e-015,-5.9871,0,0
0,0,0,0,0,-0
2.2204e-016,-5.9563e-014,-6.1062e-015,-5.8537,0,0
0,0,0,0,0,-0
-2.2204e-016,-1.1935e-013,-1.2323e-014,-5.8957,0,0
0,0,0,0,0,-0
2.2204e-016,-2.3909e-013,-2.498e-014,-5.9651,0,0
0,0,0,0,0,-0
0,-4.7884e-013,-5.0071e-014,-5.97,0,0
0,0,0,0,0,-0
0,-9.5957e-013,-1.007e-013,-5.9912,0,0
0,0,0,0,0,-0
0,-1.9228e-012,-2.0162e-013,-5.9865,0,0
0,0,0,0,0,-0
2.2204e-016,-3.8535e-012,-4.0423e-013,-5.9889,0,0
0,0,0,0,0,-0
-2.2204e-016,-7.724e-012,-8.1024e-013,-5.9888,0,0
0,0,0,0,0,-0
0,-1.5484e-011,-1.6245e-012,-5.9895,0,0
0,0,0,0,0,-0
2.2204e-016,-3.1045e-011,-3.257e-012,-5.9894,0,0
0,0,0,0,0,-0
0,-6.2254e-011,-6.5303e-012,-5.9887,0,0
0,0,0,0,0,-0
0,-1.2485e-010,-1.3098e-011,-5.989,0,0
0,0,0,0,0,-0
-2.2204e-016,-2.5044e-010,-2.6272e-011,-5.989,0,0
0,0,0,0,0,-0
0,-5.0243e-010,-5.2707e-011,-5.9891,0,0
0,0,0,0,0,-0
-2.2204e-016,-1.0081e-009,-1.0576e-010,-5.989,0,0
0,0,0,0,0,-0
2.2204e-016,-2.0232e-009,-2.1224e-010,-5.989,0,0
0,0,0,0,0,-0
2.2204e-016,-4.0608e-009,-4.2599e-010,-5.989,0,0
0,0,0,0,0,-0
-2.2204e-016,-8.1522e-009,-8.5519e-010,-5.989,0,0
0,0,0,0,0,-0
0,-1.6369e-008,-1.7171e-009,-5.989,0,8.5384e-007
0,0,0,0,0,-0
-2.2204e-016,-3.2872e-008,-3.4484e-009,-5.989,0,1.4789e-006
0,0,0,0,0,-0
-1.3323e-015,-6.6028e-008,-6.9265e-009,-5.989,0,2.7001e-006
0,0,0,0,0,-0
-6.2172e-015,-1.3265e-007,-1.3915e-008,-5.989,0,5.4672e-006
0,0,0,0,0,-0
-2.5979e-014,-2.6655e-007,-2.7962e-008,-5.989,0,1.1001e-005
0,0,0,0,0,-0
-1.0347e-013,-5.3571e-007,-5.6198e-008,-5.9891,0,2.2068e-005
0,0,0,0,0,-0
-4.19e-013,-1.0769e-006,-1.1297e-007,-5.9891,0,4.4342e-005
0,0,0,0,0,-0
-1.6942e-012,-2.1653e-006,-2.2715e-007,-5.9891,0,8.9168e-005
0,0,0,0,0,-0
-6.8519e-012,-4.3547e-006,-4.5684e-007,-5.9893,0,0.00017933
0,0,0,0,0,-0
-2.7725e-011,-8.7598e-006,-9.1901e-007,-5.9895,0,0.00036073
0,0,0,0,0,-0
-1.1224e-010,-1.7625e-005,-1.8492e-006,-5.99,0,0.00072581
0,0,0,0,0,-0
-4.5461e-010,-3.5471e-005,-3.7223e-006,-5.991,0,0.0014607
0,0,0,0,0,-0
-1.8422e-009,-7.1405e-005,-7.4956e-006,-5.993,0,0.0029405
0,0,0,0,0,-0
-7.4691e-009,-0.00014378,-1.5103e-005,-5.997,0,0.0059208
0,0,0,0,0,-0
-3.0297e-008,-0.00028957,-3.0458e-005,-6.005,0,0.011925
0,0,0,0,0,-0
-1.2295e-007,-0.00058332,-6.1522e-005,-6.0211,0,0.024023
0,0,0,0,0,-0
-4.9917e-007,-0.0011753,-0.00012463,-6.0537,0,0.048403
0,0,0,0,0,-0
-2.0271e-006,-0.002368,-0.00025386,-6.1192,0,0.09754
0,0,0,0,0,-0
-8.2307e-006,-0.0047705,-0.00052252,-6.2512,0,0.19655
0,0,0,0,0,-0
-3.3392e-005,-0.0096037,-0.0010969,-6.5164,0,0.39589
0,0,0,0,0,-0
-0.00013514,-0.019299,-0.0023857,-7.0477,0,0.79643
0,0,0,0,0,-0
-0.00054368,-0.038611,-0.0054976,-8.1042,0,1.5975
0,0,0,0,0,-0
0,0,0,0,0,-0
2.2204e-016,-1.6653e-016,-1.1102e-016,-33.693,0,0
0,0,0,0,0,-0
0,-1.3878e-016,2.2204e-016,-32.008,0,0
0,0,0,0,0,-0
2.2204e-016,1.6653e-016,1.1102e-016,-33.693,0,-0
0,0,0,0,0,-0
2.2204e-016,-1.3878e-016,0,0,0,0
0,0,0,0,0,-0
2.2204e-016,-1.3878e-016,2.2204e-016,-32.008,0,0
0,0,0,0,0,-0
0,1.9429e-016,5.5511e-016,19.291,0,0
0,0,0,0,0,-0
0,-1.1102e-016,0,0,0,0
0,0,0,0,0,-0
-2.2204e-016,-1.1102e-016,-1.1102e-016,45.003,-0,0
0,0,0,0,0,-0
2.2204e-016,2.2204e-016,-1.1102e-016,26.567,0,-0
0,0,0,0,0,-0
2.2204e-016,-1.3878e-016,-1.1102e-016,-38.663,0,0
0,0,0,0,0,-0
2.2204e-016,-1.1102e-016,0,0,0,0
0,0,0,0,0,-0
0,2.498e-016,3.3307e-016,36.873,0,0
0,0,0,0,0,-0
2.2204e-016,-1.1102e-016,-2.2204e-016,26.567,-0,0
0,0,0,0,0,-0
2.2204e-016,-1.1102e-016,2.2204e-016,-26.567,0,0
0,0,0,0,0,-0
0,-8.3267e-017,3.3307e-016,-14.037,0,0
0,0,0,0,0,-0
0,-1.1102e-016,1.1102e-016,-45.003,0,0
0,0,0,0,0,-0
0,2.7756e-016,1.1102e-016,-21.803,0,-0
0,0,0,0,0,-0
2.2204e-016,-5.5511e-017,1.1102e-016,-26.567,0,0
0,0,0,0,0,-0
0,-5.5511e-017,0,0,0,0
0,0,0,0,0,-0
0,-2.7756e-017,0,0,0,0
0,0,0,0,0,-0
0,-5.5511e-017,0,0,0,0
0,0,0,0,0,-0
0,-2.7756e-017,0,0,0,0
0,0,0,0,0,-0
0,-2.7756e-017,0,0,0,0
0,0,0,0,0,-0
0,3.0531e-016,1.1102e-016,-19.985,0,-0
0,0,0,0,0,-0
0,-2.7756e-017,0,0,0,0
0,0,0,0,0,-0
0,0,0,0,0,-0
0,0,0,0,0,-0
2.2204e-016,-2.7756e-017,-1.1102e-016,14.037,-0,0
0,0,0,0,0,-0
-2.2204e-016,2.7756e-017,0,0,0,-0
0,0,0,0,0,-0
0,5.5511e-017,-3.3307e-016,-9.463,-0,0
0,0,0,0,0,-0
-2.2204e-016,2.7756e-017,2.2204e-016,7.1255,0,0
0,0,0,0,0,-0
0,5.5511e-017,-3.3307e-016,-9.463,-0,0
0,0,0,0,0,-0
-2.2204e-016,1.1102e-016,-3.3307e-016,-18.436,-0,0
0,0,0,0,0,-0
-2.2204e-016,-3.0531e-016,-2.2204e-016,-36.03,0,0
0,0,0,0,0,-0
-2.2204e-016,5.5511e-017,-4.4409e-016,-7.1255,-0,0
0,0,0,0,0,-0
-2.2204e-016,5.5511e-017,-4.4409e-016,-7.1255,-0,0
0,0,0,0,0,-0
-2.2204e-016,5.5511e-017,-2.2204e-016,-14.037,-0,0
0,0,0,0,0,-0
2.2204e-016,1.1102e-016,-4.4409e-016,-14.037,-0,0
0,0,0,0,0,-0
0,8.3267e-017,1.1102e-016,36.873,0,0
0,0,0,0,0,-0
0,8.3267e-017,0,0,0,-0
0,0,0,0,0,-0
0,-2.7756e-016,0,0,0,0
0,0,0,0,0,-0
0,8.3267e-017,0,0,0,-0
0,0,0,0,0,-0
0,1.3878e-016,-2.2204e-016,-32.008,-0,0
0,0,0,0,0,-0
-2.2204e-016,1.3878e-016,1.1102e-016,-38.663,0,-0
0,0,0,0,0,-0
0,-2.498e-016,-2.2204e-016,-41.637,0,0
0,0,0,0,0,-0
0,1.1102e-016,0,0,0,-0
0,0,0,0,0,-0
0,1.3878e-016,-3.3307e-016,-22.622,-0,0
0,0,0,0,0,-0
-2.2204e-016,-1.9429e-016,-1.1102e-016,-29.747,0,0
0,0,0,0,0,-0
0,1.9429e-016,-3.3307e-016,-30.259,-0,0
0,0,0,0,0,-0
0,-1.6653e-016,0,0,0,0
0,0,0,0,0,-0
0,1.9429e-016,0,0,0,-0
0,0,0,0,0,-0
0,-1.6653e-016,0,0,0,0
0,0,0,0,0,-0
2.2204e-016,2.7756e-017,-2.2204e-016,-7.1255,-0,0
0,0,0,0,0,-0
0,2.7756e-017,3.3307e-016,4.764,0,0
0,0,0,0,0,-0
2.2204e-016,5.5511e-017,1.1102e-016,26.567,0,0
0,0,0,0,0,-0
2.2204e-016,2.7756e-017,0,0,0,-0
0,0,0,0,0,-0
0,5.5511e-017,3.3307e-016,9.463,0,0
0,0,0,0,0,-0
2.2204e-016,5.5511e-017,0,0,0,-0
0,0,0,0,0,-0
0,5.5511e-017,3.3307e-016,9.463,0,0
0,0,0,0,0,-0
2.2204e-016,8.3267e-017,1.1102e-016,36.873,0,0
0,0,0,0,0,-0
2.2204e-016,5.5511e-017,1.1102e-016,26.567,0,0
0,0,0,0,0,-0
2.2204e-016,8.3267e-017,2.2204e-016,20.558,0,0
0,0,0,0,0,-0
2.2204e-016,-3.0531e-016,2.2204e-016,36.03,0,0
0,0,0,0,0,-0
0,8.3267e-017,2.2204e-016,20.558,0,0
0,0,0,0,0,-0
2.2204e-016,1.1102e-016,1.1102e-016,-45.003,0,-0
0,0,0,0,0,-0
2.2204e-016,8.3267e-017,3.3307e-016,14.037,0,0
0,0,0,0,0,-0
2.2204e-016,8.3267e-017,2.2204e-016,20.558,0,0
0,0,0,0,0,-0
2.2204e-016,8.3267e-017,2.2204e-016,20.558,0,0
0,0,0,0,0,-0
2.2204e-016,8.3267e-017,2.2204e-016,20.558,0,0
0,0,0,0,0,-0
2.2204e-016,-2.7756e-016,2.2204e-016,38.663,0,0
0,0,0,0,0,-0
0,1.1102e-016,4.4409e-016,14.037,0,0
0,0,0,0,0,-0
0,8.3267e-017,-1.1102e-016,-36.873,-0,0
0,0,0,0,0,-0
-2.2204e-016,1.1102e-016,1.1102e-016,-45.003,0,-0
0,0,0,0,0,-0
-2.2204e-016,-2.7756e-016,-2.2204e-016,-38.663,0,0
0,0,0,0,0,-0
2.2204e-016,1.6653e-016,-2.2204e-016,-36.873,-0,0
0,0,0,0,0,-0
-2.2204e-016,1.1102e-016,3.3307e-016,18.436,0,0
0,0,0,0,0,-0
0,-2.2204e-016,-1.1102e-016,-26.567,0,0
0,0,0,0,0,-0
0,1.1102e-016,-2.2204e-016,-26.567,-0,0
0,0,0,0,0,-0
0,1.3878e-016,2.2204e-016,32.008,0,0
0,0,0,0,0,-0
-2.2204e-016,-2.2204e-016,-1.1102e-016,-26.567,0,0
0,0,0,0,0,-0
2.2204e-016,1.3878e-016,-1.1102e-016,38.663,0,-0
0,0,0,0,0,-0
-2.2204e-016,-2.2204e-016,2.2204e-016,-45.003,0,0
0,0,0,0,0,-0
-2.2204e-016,1.3878e-016,-3.3307e-016,-22.622,-0,0
0,0,0,0,0,-0
0,-2.2204e-016,-1.1102e-016,-26.567,0,0
0,0,0,0,0,-0
-2.2204e-016,1.6653e-016,0,0,0,-0
0,0,0,0,0,-0
-2.2204e-016,-1.9429e-016,-1.1102e-016,-29.747,0,0
0,0,0,0,0,-0
2.2204e-016,1.9429e-016,-1.1102e-016,29.747,0,-0
0,0,0,0,0,-0
-2.2204e-016,-1.6653e-016,1.1102e-016,33.693,0,0
0,0,0,0,0,-0
0,2.2204e-016,0,0,0,-0
0,0,0,0,0,-0
0,-1.6653e-016,-1.1102e-016,-33.693,0,0
0,0,0,0,0,-0
0,2.2204e-016,0,0,0,-0
0,0,0,0,0,-0
-2.2204e-016,-1.3878e-016,0,0,0,0
0,0,0,0,0,-0
0,-1.6653e-016,-1.1102e-016,-33.693,0,0
0,0,0,0,0,-0
2.2204e-016,2.498e-016,1.1102e-016,-23.964,0,-0
0,0,0,0,0,-0
0,-1.3878e-016,1.1102e-016,38.663,0,0
0,0,0,0,0,-0
2.2204e-016,2.498e-016,3.3307e-016,36.873,0,0
0,0,0,0,0,-0
0,-1.3878e-016,2.2204e-016,-32.008,0,0
0,0,0,0,0,-0
0,-1.3878e-016,0,0,0,0
0,0,0,0,0,-0
2.2204e-016,2.7756e-016,0,0,0,-0
0,0,0,0,0,-0
0,-1.1102e-016,3.3307e-016,-18.436,0,0
0,0,0,0,0,-0
2.2204e-016,-1.1102e-016,1.1102e-016,-45.003,0,0
0,0,0,0,0,-0
2.2204e-016,2.7756e-016,0,0,0,-0
0,0,0,0,0,-0
2.2204e-016,-1.1102e-016,4.4409e-016,-14.037,0,0
0,0,0,0,0,-0
2.2204e-016,-2.7756e-017,-2.2204e-016,7.1255,-0,0
0,0,0,0,0,-0
0,-2.7756e-017,3.3307e-016,-4.764,0,0
0,0,0,0,0,-0
2.2204e-016,-5.5511e-017,1.1102e-016,-26.567,0,0
0,0,0,0,0,-0
2.2204e-016,-2.7756e-017,0,0,0,0
0,0,0,0,0,-0
0,-5.5511e-017,3.3307e-016,-9.463,0,0
0,0,0,0,0,-0
2.2204e-016,-5.5511e-017,0,0,0,0
0,0,0,0,0,-0
0,-5.5511e-017,3.3307e-016,-9.463,0,0
0,0,0,0,0,-0
2.2204e-016,-8.3267e-017,1.1102e-016,-36.873,0,0
0,0,0,0,0,-0
2.2204e-016,-5.5511e-017,1.1102e-016,-26.567,0,0
0,0,0,0,0,-0
2.2204e-016,-8.3267e-017,2.2204e-016,-20.558,0,0
0,0,0,0,0,-0
2.2204e-016,3.0531e-016,2.2204e-016,-36.03,0,-0
0,0,0,0,0,-0
0,-8.3267e-017,2.2204e-016,-20.558,0,0
0,0,0,0,0,-0
2.2204e-016,-1.1102e-016,1.1102e-016,-45.003,0,0
0,0,0,0,0,-0
2.2204e-016,-8.3267e-017,3.3307e-016,-14.037,0,0
0,0,0,0,0,-0
2.2204e-016,-8.3267e-017,2.2204e-016,-20.558,0,0
0,0,0,0,0,-0
2.2204e-016,-8.3267e-017,2.2204e-016,-20.558,0,0
0,0,0,0,0,-0
2.2204e-016,-8.3267e-017,2.2204e-016,-20.558,0,0
0,0,0,0,0,-0
2.2204e-016,2.7756e-016,2.2204e-016,-38.663,0,-0
0,0,0,0,0,-0
0,-1.1102e-016,4.4409e-016,-14.037,0,0
0,0,0,0,0,-0
0,-8.3267e-017,-1.1102e-016,36.873,-0,0
0,0,0,0,0,-0
-2.2204e-016,-1.1102e-016,1.1102e-016,-45.003,0,0
0,0,0,0,0,-0
-2.2204e-016,2.7756e-016,-2.2204e-016,38.663,0,-0
0,0,0,0,0,-0
2.2204e-016,-1.6653e-016,-2.2204e-016,36.873,-0,0
0,0,0,0,0,-0
-2.2204e-016,-1.1102e-016,3.3307e-016,-18.436,0,0
0,0,0,0,0,-0
0,2.2204e-016,-1.1102e-016,26.567,0,-0
0,0,0,0,0,-0
0,-1.1102e-016,-2.2204e-016,26.567,-0,0
0,0,0,0,0,-0
0,-1.3878e-016,2.2204e-016,-32.008,0,0
0,0,0,0,0,-0
-2.2204e-016,2.2204e-016,-1.1102e-016,26.567,0,-0
0,0,0,0,0,-0
2.2204e-016,-1.3878e-016,-1.1102e-016,-38.663,0,0
0,0,0,0,0,-0
-2.2204e-016,2.2204e-016,2.2204e-016,-45.003,0,-0
0,0,0,0,0,-0
-2.2204e-016,-1.3878e-016,-3.3307e-016,22.622,-0,0
0,0,0,0,0,-0
0,2.2204e-016,-1.1102e-016,26.567,0,-0
0,0,0,0,0,-0
-2.2204e-016,-1.6653e-016,0,0,0,0
0,0,0,0,0,-0
-2.2204e-016,1.9429e-016,-1.1102e-016,29.747,0,-0
0,0,0,0,0,-0
2.2204e-016,-1.9429e-016,-1.1102e-016,-29.747,0,0
0,0,0,0,0,-0
-2.2204e-016,1.6653e-016,1.1102e-016,-33.693,0,-0
0,0,0,0,0,-0
0,-2.2204e-016,0,0,0,0
0,0,0,0,0,-0
0,1.6653e-016,-1.1102e-016,33.693,0,-0
0,0,0,0,0,-0
0,-2.2204e-016,0,0,0,0
0,0,0,0,0,-0
-2.2204e-016,1.3878e-016,0,0,0,-0
0,0,0,0,0,-0
0,1.6653e-016,-1.1102e-016,33.693,0,-0
0,0,0,0,0,-0
2.2204e-016,-2.498e-016,1.1102e-016,23.964,0,0
0,0,0,0,0,-0
0,1.3878e-016,1.1102e-016,-38.663,0,-0
0,0,0,0,0,-0
2.2204e-016,-2.498e-016,3.3307e-016,-36.873,0,0
0,0,0,0,0,-0
0,1.3878e-016,2.2204e-016,32.008,0,0
0,0,0,0,0,-0
0,1.3878e-016,0,0,0,-0
0,0,0,0,0,-0
2.2204e-016,-2.7756e-016,0,0,0,0
0,0,0,0,0,-0
0,1.1102e-016,3.3307e-016,18.436,0,0
0,0,0,0,0,-0
2.2204e-016,1.1102e-016,1.1102e-016,-45.003,0,-0
0,0,0,0,0,-0
2.2204e-016,-2.7756e-016,0,0,0,0
0,0,0,0,0,-0
2.2204e-016,1.1102e-016,4.4409e-016,14.037,0,0
0,0,0,0,0,-0
0,-1.6653e-016,-1.1102e-016,-33.693,0,0
0,0,0,0,0,-0
0,-1.6653e-016,-2.2204e-016,36.873,-0,0
0,0,0,0,0,-0
0,2.7756e-016,0,0,0,-0
0,0,0,0,0,-0
0,-1.1102e-016,0,0,0,0
0,0,0,0,0,-0
0,-1.1102e-016,-1.1102e-016,45.003,-0,0
0,0,0,0,0,-0
0,2.7756e-016,0,0,0,-0
0,0,0,0,0,-0
0,-1.6653e-016,0,0,0,0
0,0,0,0,0,-0
0,-1.1102e-016,2.2204e-016,-26.567,0,0
0,0,0,0,0,-0
0,2.7756e-016,1.1102e-016,-21.803,0,-0
0,0,0,0,0,-0
0,-1.1102e-016,-4.4409e-016,14.037,-0,0
0,0,0,0,0,-0
0,-5.5511e-017,1.1102e-016,-26.567,0,0
0,0,0,0,0,-0
2.2204e-016,-1.1102e-016,1.1102e-016,-45.003,0,0
0,0,0,0,0,-0
0,-1.1102e-016,1.1102e-016,-45.003,0,0
0,0,0,0,0,-0
0,2.7756e-016,1.1102e-016,-21.803,0,-0
0,0,0,0,0,-0
0,-5.5511e-017,1.1102e-016,-26.567,0,0
0,0,0,0,0,-0
2.2204e-016,-5.5511e-017,1.1102e-016,-26.567,0,0
0,0,0,0,0,-0
0,-5.5511e-017,3.3307e-016,-9.463,0,0
0,0,0,0,0,-0
2.2204e-016,-5.5511e-017,0,0,0,0
